BUGID,FNAME,CHURN,LOC
27450,qtbase/src/widgets/itemviews/qfileiconprovider.cpp,97,155
27450,qtbase/src/widgets/styles/qcommonstyle.cpp,61.5,4958
27450,qtbase/src/plugins/platforms/windows/qwindowscontext.h,1.5,101
27450,qtbase/src/widgets/styles/qstyle.cpp,0.5,308
27450,qtbase/src/widgets/styles/qstyle.h,0.5,649
27450,qtbase/src/plugins/platforms/cocoa/qcocoatheme.h,1,23
27450,qtbase/src/widgets/styles/qwindowsstyle.cpp,130,2343
27450,qtbase/src/plugins/platforms/windows/qwindowscontext.cpp,2.5,602
27450,qtbase/src/plugins/platforms/windows/qwindowstheme.cpp,115,324
27450,qtbase/src/plugins/platforms/windows/qwindowstheme.h,1.5,32
25314,qtbase/src/corelib/doc/snippets/statemachine/main4.cpp,2,46
26195,qtbase/src/widgets/itemviews/qtablewidget.cpp,1,1328
26195,qtbase/tests/auto/widgets/itemviews/qtablewidget/tst_qtablewidget.cpp,8,1216
22036,qtbase/src/printsupport/dialogs/qpagesetupdialog_unix.cpp,47.5,420
22036,qtbase/src/printsupport/dialogs/qpagesetupdialog_unix_p.h,2,35
22036,qtbase/src/printsupport/dialogs/qprintdialog_unix.cpp,184.5,435
23267,qtbase/src/testlib/qtestcase.cpp,10.5,906
27285,qtbase/tests/auto/corelib/tools/qvector/tst_qvector.cpp,75,1805
27285,qtbase/src/corelib/tools/qbytearray.cpp,1,1468
26435,qtbase/src/tools/qdoc/atom.cpp,0.5,148
26435,qtbase/src/tools/qdoc/ditaxmlgenerator.cpp,1.5,5261
26435,qtbase/src/tools/qdoc/doc.cpp,3,2959
26435,qtbase/src/tools/qdoc/atom.h,0.5,155
26435,qtbase/src/tools/qdoc/htmlgenerator.cpp,1.5,3872
27734,qtbase/src/plugins/platforms/xcb/qxcbwindow.cpp,22.5,1207
27734,qtbase/src/plugins/platforms/xcb/qxcbconnection.cpp,8,680
24525,qtbase/src/plugins/bearer/generic/qgenericengine.cpp,22,159
22343,qtbase/tests/auto/corelib/tools/qvector/tst_qvector.cpp,1,1805
28104,qtbase/qmake/generators/mac/pbuilder_pbx.cpp,2,1550
26436,qtbase/src/gui/kernel/qplatformwindow.cpp,12,142
26436,qtbase/src/gui/kernel/qwindow.cpp,6,791
26436,qtbase/src/plugins/platforms/windows/qwindowswindow.h,1.5,205
26436,qtbase/src/widgets/kernel/qwidget_qpa.cpp,4,806
26436,qtbase/tests/auto/other/qaccessibility/tst_qaccessibility.cpp,3.5,2205
26436,qtbase/src/gui/kernel/qplatformwindow.h,1,52
26436,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,8,1254
28683,qtbase/qmake/generators/win32/msvc_nmake.cpp,2.5,338
26424,qtbase/src/widgets/kernel/qwidgetwindow.cpp,6,430
26424,qtbase/tests/auto/widgets/widgets/qdoublespinbox/tst_qdoublespinbox.cpp,1,867
26424,qtbase/src/widgets/kernel/qwidget_qpa.cpp,2.5,806
26424,qtbase/src/widgets/kernel/qwidget.cpp,1,5033
26424,qtbase/tests/auto/widgets/widgets/qmenu/tst_qmenu.cpp,0.5,668
26424,qtbase/tests/auto/widgets/kernel/qwidget/tst_qwidget.cpp,9.5,6703
27313,qtbase/src/opengl/qglfunctions.h,1,719
27313,qtbase/src/gui/opengl/qopenglfunctions.h,1,827
24372,qtbase/src/gui/kernel/qplatformtheme.cpp,2.5,100
24372,qtbase/src/widgets/graphicsview/qgraphicsproxywidget.cpp,2,898
24372,qtbase/src/gui/kernel/qplatformtheme.h,1.5,122
24372,qtbase/tests/auto/widgets/kernel/qapplication/tst_qapplication.cpp,4,1614
24372,qtbase/tests/auto/widgets/widgets/qmenu/tst_qmenu.cpp,2,668
24372,qtbase/tests/auto/widgets/itemviews/qtableview/tst_qtableview.cpp,2,3236
24372,qtbase/src/widgets/kernel/qapplication.cpp,5,2194
24372,qtbase/tests/auto/widgets/widgets/qmdisubwindow/tst_qmdisubwindow.cpp,2,1434
24372,qtbase/tests/auto/widgets/widgets/qbuttongroup/tst_qbuttongroup.cpp,2,371
24372,qtbase/src/widgets/widgets/qabstractbutton.cpp,2,785
4454,qtbase/tests/auto/widgets/widgets/qcombobox/tst_qcombobox.cpp,14.5,1967
4454,qtbase/src/widgets/widgets/qcombobox.cpp,3,1882
26162,qtbase/src/widgets/kernel/qwidget_qpa.cpp,2,806
27393,qtbase/src/widgets/kernel/qapplication.h,2,120
28532,qtbase/src/corelib/thread/qatomic.cpp,6,0
22967,qtbase/tests/auto/corelib/tools/qstring/tst_qstring.cpp,1,4342
22967,qtbase/src/corelib/tools/qstring.cpp,3,3329
28070,qtbase/src/widgets/kernel/qwidgetwindow.cpp,1,430
28070,qtbase/tests/auto/widgets/kernel/qwidget/tst_qwidget.cpp,11,6703
25231,qtbase/src/gui/kernel/qsurfaceformat.cpp,17.5,288
25231,qtbase/src/gui/kernel/qsurface.cpp,15.5,13
26047,qtbase/src/widgets/styles/qwindowsvistastyle.cpp,27,2224
2192,qtbase/tests/auto/sql/kernel/qsqlquery/tst_qsqlquery.cpp,14,2680
2192,qtbase/src/sql/drivers/odbc/qsql_odbc.cpp,23,2179
27277,qtbase/src/corelib/tools/qvector.h,5.5,606
27277,qtbase/src/corelib/tools/qarraydata.h,6,145
24795,qtbase/tests/auto/corelib/thread/qmutex/tst_qmutex.cpp,7.5,465
24795,qtbase/src/corelib/thread/qmutex_linux.cpp,2,84
27790,qtbase/tests/auto/corelib/tools/qlocale/tst_qlocale.cpp,4,1572
26847,qtbase/src/corelib/tools/qdatetime.cpp,18.5,2843
26847,qtbase/src/corelib/tools/qdatetime_p.h,2,162
26847,qtbase/tests/auto/widgets/widgets/qdatetimeedit/tst_qdatetimeedit.cpp,130.5,2775
24719,qtbase/src/corelib/doc/snippets/statemachine/main2.cpp,0.5,31
26528,qtbase/src/gui/opengl/qtriangulatingstroker.cpp,3,451
25205,qtbase/src/widgets/dialogs/qmessagebox.cpp,11,1002
27146,qtbase/tests/auto/widgets/kernel/qwidget/tst_qwidget.cpp,6,6703
27146,qtbase/src/widgets/kernel/qapplication.cpp,9,2194
27596,qtbase/src/gui/text/qfontengine_qpa.cpp,0.5,546
25436,qtbase/src/widgets/widgets/qeffects.cpp,8,359
25436,qtbase/src/widgets/kernel/qwidget.cpp,15.5,5033
25436,qtbase/src/widgets/widgets/qcombobox.cpp,1,1882
26846,qtbase/src/widgets/graphicsview/qgraphicsitem.cpp,1.5,5034
26846,qtbase/tests/manual/qgraphicsitem/main.cpp,40.5,40.5
20191,qtbase/tests/auto/widgets/widgets/qpushbutton/tst_qpushbutton.cpp,23.5,462
20191,qtbase/src/gui/kernel/qshortcutmap.cpp,4.5,392
26855,qtbase/src/gui/kernel/qguiapplication.cpp,2,1569
24142,qtbase/tests/auto/network/socket/qlocalsocket/lackey/main.cpp,148,199
24142,qtbase/tests/auto/network/socket/qlocalsocket/socketprocess/main.cpp,75,75
24142,qtbase/tests/auto/network/socket/qlocalsocket/tst_qlocalsocket.cpp,27,781
22310,qtbase/tests/auto/widgets/widgets/qmdisubwindow/tst_qmdisubwindow.cpp,21,1434
27741,qtbase/src/3rdparty/angle/src/libEGL/Surface.cpp,19.5,19.5
27971,qtbase/src/widgets/kernel/qwidgetbackingstore_p.h,1,153
27971,qtbase/tests/auto/widgets/kernel/qwidget/tst_qwidget.cpp,2,6703
26114,qtbase/src/plugins/platforms/xcb/qxcbdrag.cpp,0.5,824
26114,qtbase/src/platformsupport/dnd/qshapedpixmapdndwindow.cpp,2,47
27020,qtbase/src/opengl/qgl.cpp,20,2285
20362,qtbase/src/corelib/statemachine/qstatemachine.cpp,291,1735
20362,qtbase/tests/auto/corelib/statemachine/qstatemachine/tst_qstatemachine.cpp,221.5,3930
20362,qtbase/src/corelib/statemachine/qstate_p.h,1,44
20362,qtbase/src/corelib/statemachine/qstatemachine_p.h,19.5,172
22565,qtbase/src/widgets/kernel/qwidgetwindow.cpp,3,430
22565,qtbase/tests/auto/widgets/widgets/qdoublespinbox/tst_qdoublespinbox.cpp,1,867
22565,qtbase/tests/auto/widgets/widgets/qmenu/tst_qmenu.cpp,0.5,668
22565,qtbase/tests/auto/widgets/kernel/qwidget/tst_qwidget.cpp,4.5,6703
8911,qtbase/tests/auto/widgets/kernel/qwidget/tst_qwidget.cpp,3,6703
21534,qtbase/tests/auto/widgets/widgets/qscrollbar/tst_qscrollbar.cpp,19,76
21534,qtbase/src/widgets/widgets/qscrollbar.h,3,29
21534,qtbase/src/widgets/widgets/qscrollbar.cpp,33,375
21098,qtbase/tests/auto/widgets/itemviews/qlistwidget/tst_qlistwidget.cpp,3,1326
28080,qtbase/src/tools/qdoc/generator.cpp,4.5,1630
27177,qtbase/src/plugins/printsupport/cups/main.cpp,2,20
27177,qtbase/src/plugins/printsupport/cups/qcupsprintersupport.cpp,2,79
27177,qtbase/src/plugins/printsupport/cups/qcupsprintersupport_p.h,1.5,28
27478,qtbase/src/widgets/kernel/qapplication_qpa.cpp,3.5,320
27478,qtbase/tests/auto/widgets/kernel/qwidget/tst_qwidget.cpp,41,6703
22342,qtbase/tests/auto/corelib/tools/qvarlengtharray/tst_qvarlengtharray.cpp,47,529
28009,qtbase/src/widgets/itemviews/qtableview.cpp,10,2093
27706,qtbase/tests/auto/corelib/kernel/qsharedmemory/sharedmemoryhelper/main.cpp,104,104
27706,qtbase/tests/auto/corelib/kernel/qsharedmemory/test/tst_qsharedmemory.cpp,404.5,404.5
18847,qtbase/examples/widgets/itemviews/spinboxdelegate/delegate.h,2,13
18847,qtbase/examples/widgets/itemviews/spinboxdelegate/delegate.cpp,1.5,33
23602,qtbase/tests/auto/widgets/dialogs/qfiledialog2/tst_qfiledialog2.cpp,5,670
27632,qtbase/src/gui/kernel/qwindow.cpp,2,791
27632,qtbase/src/gui/kernel/qguiapplication_p.h,0.5,147
27632,qtbase/src/gui/kernel/qguiapplication.cpp,12.5,1569
27639,qtbase/src/widgets/kernel/qwidgetwindow.cpp,3,430
27639,qtbase/tests/auto/widgets/kernel/qwidget/tst_qwidget.cpp,97,6703
28274,qtbase/src/tools/qdoc/ditaxmlgenerator.cpp,5.5,5261
28274,qtbase/src/tools/qdoc/htmlgenerator.cpp,5,3872
28625,qtbase/qmake/generators/win32/winmakefile.cpp,2,758
26751,qtbase/src/corelib/doc/snippets/code/src_gui_itemviews_qidentityproxymodel.cpp,1,16
21804,qtbase/tests/auto/widgets/itemviews/qlistview/tst_qlistview.cpp,79.5,1742
21804,qtbase/src/widgets/itemviews/qlistview.cpp,14,2251
22275,qtbase/src/3rdparty/harfbuzz/src/harfbuzz-shaper.cpp,1,745
26962,qtbase/src/widgets/kernel/qapplication_p.h,0.5,122
26962,qtbase/tests/auto/widgets/graphicsview/qgraphicswidget/tst_qgraphicswidget.cpp,1.5,2682
26962,qtbase/src/plugins/platforms/windows/qwindowswindow.h,3,205
26962,qtbase/src/plugins/platforms/windows/qwindowsmousehandler.cpp,9.5,197
26962,qtbase/src/widgets/kernel/qapplication_qpa.cpp,14,320
26962,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,19.5,1254
26962,qtbase/src/widgets/kernel/qapplication.cpp,1,2194
25852,qtbase/tests/auto/widgets/widgets/qcommandlinkbutton/tst_qcommandlinkbutton.cpp,3,396
25852,qtbase/tests/auto/widgets/graphicsview/qgraphicsproxywidget/tst_qgraphicsproxywidget.cpp,3,2846
25852,qtbase/tests/auto/widgets/graphicsview/qgraphicswidget/tst_qgraphicswidget.cpp,3.5,2682
25852,qtbase/src/plugins/platforms/windows/qwindowscontext.cpp,10,602
25852,qtbase/src/widgets/kernel/qwidget_qpa.cpp,10,806
25852,qtbase/src/widgets/kernel/qwidget.cpp,14,5033
25852,qtbase/src/plugins/platforms/windows/qwindowscontext.h,0.5,101
26871,qtbase/src/gui/kernel/qplatformwindow.cpp,6.5,142
26871,qtbase/src/plugins/platforms/windows/qwindowswindow.h,0.5,205
26871,qtbase/src/gui/kernel/qplatformwindow.h,0.5,52
26871,qtbase/src/gui/kernel/qguiapplication.cpp,4.5,1569
26871,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,8,1254
26871,qtbase/src/widgets/kernel/qapplication.cpp,4,2194
26745,qtbase/tests/auto/widgets/kernel/qwidget_window/tst_qwidget_window.cpp,18.5,233
26745,qtbase/src/widgets/kernel/qwidget_qpa.cpp,3.5,806
27992,qtbase/src/widgets/styles/qwindowsvistastyle.cpp,1,2224
21378,qtbase/tests/auto/widgets/widgets/qmainwindow/tst_qmainwindow.cpp,29.5,1260
21378,qtbase/src/widgets/widgets/qmainwindowlayout.cpp,2.5,1168
26615,qtbase/src/tools/qdoc/tree.cpp,5,1822
26035,qtbase/tests/auto/corelib/tools/qlocale/tst_qlocale.cpp,18,1572
26035,qtbase/src/corelib/tools/qlocale_tools.cpp,2,1689
24758,qtbase/tests/auto/widgets/kernel/qstackedlayout/tst_qstackedlayout.cpp,16,241
24758,qtbase/src/widgets/kernel/qstackedlayout.cpp,5,272
27871,qtbase/src/gui/kernel/qplatformwindow.cpp,9,142
27871,qtbase/src/widgets/kernel/qwidgetwindow.cpp,3,430
27871,qtbase/src/plugins/platforms/windows/qwindowsmousehandler.cpp,39.5,197
27871,qtbase/src/widgets/kernel/qapplication_qpa.cpp,3.5,320
27871,qtbase/src/plugins/platforms/windows/qwindowsmousehandler.h,0.5,66
27871,qtbase/tests/auto/widgets/kernel/qwidget/tst_qwidget.cpp,49.5,6703
15317,qtbase/qmake/generators/mac/pbuilder_pbx.cpp,4,1550
26902,qtbase/src/plugins/platforms/windows/qwindowskeymapper.cpp,13,821
26902,qtbase/src/gui/kernel/qplatformintegration.cpp,7,114
26902,qtbase/src/gui/kernel/qplatformintegration.h,1,68
26902,qtbase/src/plugins/platforms/windows/qwindowscontext.h,1,101
26902,qtbase/src/plugins/platforms/windows/qwindowsintegration.h,0.5,30
26902,qtbase/src/plugins/platforms/windows/qwindowscontext.cpp,2.5,602
26902,qtbase/src/gui/kernel/qkeymapper_qpa.cpp,3.5,23
26902,qtbase/src/plugins/platforms/windows/qwindowskeymapper.h,1,49
26902,qtbase/src/plugins/platforms/windows/qwindowsintegration.cpp,2.5,266
26792,qtbase/src/widgets/widgets/qmenu.cpp,6,2050
24518,qtbase/tests/auto/widgets/widgets/qlineedit/tst_qlineedit.cpp,2,3018
25628,qtbase/src/corelib/io/qurl.cpp,3.5,1333
4844,qtbase/src/corelib/kernel/qobject_p.h,0.5,210
4844,qtbase/tests/benchmarks/corelib/kernel/qobject/main.cpp,5,178
4844,qtbase/tests/auto/corelib/kernel/qobject/tst_qobject.cpp,11,4372
4844,qtbase/src/corelib/kernel/qobject.cpp,2,1980
27822,qtbase/src/3rdparty/angle/src/libEGL/Surface.cpp,0.5,0.5
27566,qtbase/tools/configure/configureapp.cpp,3.5,3240
5416,qtbase/src/gui/kernel/qplatformnativeinterface.cpp,4,69
5416,qtbase/src/widgets/util/qsystemtrayicon_x11.cpp,9.5,220
5416,qtbase/src/plugins/platforms/xcb/qxcbnativeinterface.cpp,9.5,114
5416,qtbase/src/gui/kernel/qplatformnativeinterface.h,1,31
5416,qtbase/src/plugins/platforms/xcb/qxcbnativeinterface.h,0.5,30
26690,qtbase/src/gui/image/qbmphandler.cpp,2.5,688
17337,qtbase/src/gui/text/qtextengine.cpp,10,2675
19803,qtbase/src/gui/painting/qdrawhelper_sse2.cpp,1.5,0
24320,qtbase/tests/auto/widgets/dialogs/qcolordialog/tst_qcolordialog.cpp,17,88
24320,qtbase/tests/auto/widgets/dialogs/qfontdialog/tst_qfontdialog.cpp,18,90
25106,qtbase/qmake/generators/win32/msvc_vcproj.cpp,2.5,1127
27686,qtbase/src/plugins/platforms/xcb/qxcbintegration.cpp,2,100
27686,qtbase/src/plugins/platforms/xcb/qxcbcursor.cpp,8.5,427
27686,qtbase/src/plugins/platforms/xcb/qxcbcursor.h,1,19
27686,qtbase/src/plugins/platforms/xcb/qxcbconnection.cpp,3.5,680
27302,qtbase/src/plugins/accessible/widgets/simplewidgets.cpp,5,538
20863,qtbase/tests/auto/gui/image/qpixmap/tst_qpixmap.cpp,15.5,885
27287,qtbase/src/corelib/tools/qlocale.cpp,1,1946
27287,qtbase/tests/auto/corelib/tools/qlocale/tst_qlocale.cpp,2,1572
27232,qtbase/mkspecs/cygwin-g++/qplatformdefs.h,0.5,0
11022,qtbase/src/widgets/graphicsview/qgraphicsscenebsptreeindex.cpp,8,421
11022,qtbase/src/widgets/graphicsview/qgraphicsitem.cpp,1,5034
11022,qtbase/src/widgets/graphicsview/qgraphicsitem_p.h,1,655
11022,qtbase/src/widgets/graphicsview/qgraphicsscene.cpp,4,3653
11022,qtbase/src/widgets/graphicsview/qgraphicsscene_p.h,1,231
27801,qtbase/src/tools/qdoc/config.h,0.5,72
27801,qtbase/src/tools/qdoc/htmlgenerator.h,0.5,225
27801,qtbase/src/tools/qdoc/htmlgenerator.cpp,7,3872
25089,qtbase/examples/tools/undoframework/diagramitem.h,1.5,20
25089,qtbase/examples/sql/drilldown/imageitem.h,1.5,18
25089,qtbase/examples/graphicsview/diagramscene/diagramitem.cpp,2,2
25089,qtbase/src/widgets/graphicsview/qgraphicsitem.cpp,116.5,5034
25089,qtbase/examples/graphicsview/diagramscene/arrow.h,1,1
25089,qtbase/examples/graphicsview/diagramscene/diagramitem.h,1,1
25089,qtbase/tests/auto/widgets/graphicsview/qgraphicsscene/tst_qgraphicsscene.cpp,1.5,3647
25089,qtbase/src/widgets/graphicsview/qgraphicsitem.h,80.5,786
25089,qtbase/examples/sql/drilldown/imageitem.cpp,2.5,51
25089,qtbase/tests/auto/widgets/graphicsview/qgraphicsitem/tst_qgraphicsitem.cpp,7,8931
25089,qtbase/src/widgets/graphicsview/qgraphicswidget.cpp,3,1064
25089,qtbase/examples/graphicsview/diagramscene/diagramtextitem.cpp,2,2
25089,qtbase/examples/tools/undoframework/diagramitem.cpp,2.5,19
25089,qtbase/src/widgets/graphicsview/qgraphicsproxywidget.cpp,1,898
25089,qtbase/examples/graphicsview/diagramscene/diagramtextitem.h,1,1
25089,qtbase/examples/graphicsview/diagramscene/arrow.cpp,2.5,2.5
25089,qtbase/src/widgets/graphicsview/qgraphicswidget.h,1,138
22446,qtbase/tests/auto/corelib/tools/qelapsedtimer/tst_qelapsedtimer.cpp,11.5,84
15621,qtbase/src/gui/opengl/qtriangulatingstroker.cpp,34,451
15621,qtbase/tests/auto/gui/qopengl/tst_qopengl.cpp,37.5,401
15621,qtbase/src/gui/opengl/qtriangulatingstroker_p.h,0.5,83
27445,qtbase/src/widgets/widgets/qmenu.cpp,3,2050
17428,qtbase/src/widgets/widgets/qmdiarea.cpp,1,1679
27403,qtbase/src/plugins/platforms/xcb/qxcbdrag.cpp,3,824
27505,qtbase/qmake/generators/win32/msvc_objectmodel.cpp,5,2573
27600,qtbase/src/plugins/platforms/windows/qwindowsglcontext.cpp,1,789
25602,qtbase/src/widgets/doc/snippets/code/doc_src_layout.cpp,2,80
28520,qtbase/src/corelib/io/qprocess_win.cpp,1,604
26963,qtbase/src/plugins/platforms/windows/qwindowsscreen.cpp,2,251
27283,qtbase/src/plugins/platforms/windows/qwindowsmousehandler.cpp,41,197
27283,qtbase/src/plugins/platforms/windows/qwindowsmousehandler.h,0.5,66
28244,qtbase/src/tools/qdoc/qdocindexfiles.cpp,3,3
28244,qtbase/src/tools/qdoc/qdocdatabase.h,15,15
28244,qtbase/src/tools/qdoc/qdocdatabase.cpp,17.5,17.5
28244,qtbase/src/tools/qdoc/htmlgenerator.cpp,2,3872
26791,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,15,1254
11641,qtbase/tests/auto/network/access/qnetworkcookie/tst_qnetworkcookie.cpp,6,527
11641,qtbase/src/network/access/qnetworkcookie.cpp,51.5,526
26245,qtbase/src/network/access/qhttpthreaddelegate.cpp,15.5,382
14711,qtbase/tests/auto/widgets/graphicsview/qgraphicsview/tst_qgraphicsview_2.cpp,144,905
14711,qtbase/src/widgets/graphicsview/qgraphicsview.cpp,7,2069
26780,qtbase/src/corelib/tools/qdatetime.cpp,5,2843
26780,qtbase/src/corelib/doc/snippets/code/src_corelib_tools_qdatetime.cpp,6.5,48
27339,qtbase/src/corelib/tools/qcontiguouscache.h,3,339
27339,qtbase/tests/auto/corelib/tools/qcontiguouscache/tst_qcontiguouscache.cpp,10.5,257
27339,qtbase/src/corelib/tools/qcontiguouscache.cpp,5.5,10
26296,qtbase/src/plugins/platforms/cocoa/qnsview.h,1,44
26296,qtbase/src/gui/kernel/qwindowsysteminterface_qpa.cpp,7.5,7.5
26296,qtbase/src/plugins/platforms/windows/qwindowsmousehandler.h,0.5,66
26296,qtbase/src/plugins/platforms/cocoa/qcocoawindow.h,8,72
26296,qtbase/src/plugins/platforms/windows/qwindowscontext.cpp,2.5,602
26296,qtbase/src/gui/kernel/qplatformwindow.h,1.5,52
26296,qtbase/src/gui/kernel/qguiapplication.cpp,8.5,1569
26296,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,4.5,1254
26296,qtbase/src/widgets/kernel/qwidgetwindow_qpa.cpp,6,6
26296,qtbase/src/plugins/platforms/windows/qwindowswindow.h,3,205
26296,qtbase/src/plugins/platforms/windows/qwindowsmousehandler.cpp,18.5,197
26296,qtbase/src/widgets/kernel/qwidgetwindow_qpa_p.h,0.5,38
26296,qtbase/src/widgets/widgets/qdockwidget.cpp,34,937
26296,qtbase/src/gui/kernel/qplatformwindow_qpa.cpp,11.5,11.5
26296,qtbase/src/gui/kernel/qwindowsysteminterface_qpa.h,1,1
26296,qtbase/src/gui/kernel/qwindowsysteminterface_qpa_p.h,2,2
27786,qtbase/src/plugins/platforms/xcb/qxcbwindow.cpp,9,1207
27561,qtbase/src/corelib/kernel/qmath.h,24,79
22987,qtbase/src/widgets/kernel/qwidgetwindow.cpp,57.5,430
22987,qtbase/tests/auto/widgets/kernel/qwidget_window/tst_qwidget_window.cpp,93,233
22987,qtbase/src/widgets/kernel/qwidgetwindow_qpa_p.h,2,38
27248,qtbase/src/tools/qdoc/config.cpp,8.5,683
27248,qtbase/src/tools/qdoc/generator.cpp,12,1630
27248,qtbase/src/tools/qdoc/main.cpp,9,346
27248,qtbase/src/tools/qdoc/config.h,1,72
27248,qtbase/src/tools/qdoc/generator.h,0.5,169
22471,qtbase/tests/auto/other/collections/tst_collections.cpp,21,3015
7411,qtbase/src/widgets/widgets/qmenu.cpp,5,2050
22700,qtbase/tools/configure/configureapp.cpp,6.5,3240
22700,qtbase/qmake/project.cpp,0.5,3300
26891,qtbase/src/widgets/kernel/qapplication.cpp,1,2194
25196,qtbase/src/tools/uic/qclass_lib_map.h,1,1099
26226,qtbase/src/widgets/kernel/qwidget_qpa.cpp,2,806
26226,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,0.5,1254
22551,qtbase/tests/auto/qtest-config.h,26.5,26.5
22551,qtbase/tests/auto/widgets/widgets/qmainwindow/tst_qmainwindow.cpp,3,1260
22551,qtbase/tests/auto/gui/kernel/qguimetatype/tst_qguimetatype.cpp,3,297
22551,qtbase/tests/auto/platformquirks.h,32.5,11
22551,qtbase/tests/auto/widgets/graphicsview/qgraphicsview/tst_qgraphicsview.cpp,27.5,3429
22551,qtbase/tests/auto/widgets/kernel/qapplication/tst_qapplication.cpp,2.5,1614
22551,qtbase/tests/auto/widgets/styles/qstylesheetstyle/tst_qstylesheetstyle.cpp,5,1257
22551,qtbase/tests/auto/widgets/widgets/qtextedit/tst_qtextedit.cpp,3.5,1826
22551,qtbase/tests/auto/widgets/kernel/qwidget/tst_qwidget.cpp,10,6703
22551,qtbase/tests/auto/widgets/widgets/qmdisubwindow/tst_qmdisubwindow.cpp,4.5,1434
22551,qtbase/tests/auto/corelib/io/qdatastream/tst_qdatastream.cpp,13,2400
22551,qtbase/tests/auto/widgets/graphicsview/qgraphicswidget/tst_qgraphicswidget.cpp,2.5,2682
22551,qtbase/tests/auto/widgets/graphicsview/qgraphicsproxywidget/tst_qgraphicsproxywidget.cpp,13.5,2846
22551,qtbase/tests/auto/widgets/widgets/qplaintextedit/tst_qplaintextedit.cpp,4,1091
22551,qtbase/tests/auto/gui/kernel/qguivariant/test/tst_qguivariant.cpp,4.5,469
22551,qtbase/tests/auto/widgets/graphicsview/qgraphicsitem/tst_qgraphicsitem.cpp,9.5,8931
22551,qtbase/tests/auto/widgets/widgets/qlineedit/tst_qlineedit.cpp,2.5,3018
27651,qtbase/src/widgets/styles/qstylesheetstyle.cpp,7,4957
21645,qtbase/src/testlib/qsignalspy.h,2.5,96
21645,qtbase/tests/auto/testlib/qsignalspy/tst_qsignalspy.cpp,4.5,183
27235,qtbase/src/widgets/styles/qwindowsxpstyle.cpp,47.5,3232
27235,qtbase/src/widgets/styles/qcommonstyle.cpp,53,4958
14226,qtbase/src/widgets/widgets/qwidgetlinecontrol.cpp,11,1351
14226,qtbase/src/widgets/widgets/qwidgetlinecontrol_p.h,2,331
14226,qtbase/tests/auto/widgets/widgets/qlineedit/tst_qlineedit.cpp,33,3018
26425,qtbase/src/tools/qdoc/cppcodeparser.cpp,1,1961
26425,qtbase/src/tools/qdoc/cppcodemarker.cpp,3,1186
25778,qtbase/src/gui/text/qtextdocument.cpp,0.5,1687
25778,qtbase/tests/auto/gui/text/qtextdocument/tst_qtextdocument.cpp,7,2188
27658,qtbase/src/gui/text/qtextlayout.cpp,1,1755
27658,qtbase/src/opengl/gl2paintengineex/qtextureglyphcache_gl.cpp,2,259
27405,qtbase/src/plugins/platforms/xcb/qxcbdrag.cpp,6,824
25754,qtbase/src/plugins/platforms/windows/qwindowsmousehandler.cpp,2,197
25754,qtbase/src/plugins/platforms/windows/qwindowsmousehandler.h,5.5,66
27836,qtbase/examples/opengl/hellowindow/hellowindow.cpp,5.5,221
27836,qtbase/examples/opengl/hellowindow/hellowindow.h,1,48
27700,qtbase/tests/auto/corelib/kernel/qvariant/tst_qvariant.cpp,20,2573
27700,qtbase/src/corelib/kernel/qvariant.cpp,3,1484
22321,qtbase/tests/auto/widgets/kernel/qwidget/tst_qwidget.cpp,1.5,6703
27039,qtbase/src/widgets/kernel/qapplication_p.h,0.5,122
27039,qtbase/src/plugins/platforms/windows/qwindowswindow.h,3,205
27039,qtbase/src/plugins/platforms/windows/qwindowsmousehandler.cpp,9.5,197
27039,qtbase/src/widgets/kernel/qwidget.cpp,11,5033
27039,qtbase/src/widgets/kernel/qapplication_qpa.cpp,14,320
27039,qtbase/src/widgets/kernel/qapplication.cpp,1,2194
27039,qtbase/tests/auto/widgets/graphicsview/qgraphicswidget/tst_qgraphicswidget.cpp,1.5,2682
27039,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,19.5,1254
27415,qtbase/src/gui/text/qfontdatabase.cpp,2,1546
26403,qtbase/tests/auto/gui/text/qtextlayout/tst_qtextlayout.cpp,0.5,1466
24627,qtbase/src/corelib/thread/qatomic.cpp,44,0
24627,qtbase/src/corelib/thread/qatomic.h,5,59
27021,qtbase/examples/opengl/cube/mainwidget.cpp,1.5,92
20978,qtbase/tests/auto/widgets/util/qsystemtrayicon/tst_qsystemtrayicon.cpp,5,79
20978,qtbase/src/gui/kernel/qplatformtheme.cpp,5.5,100
20978,qtbase/src/gui/kernel/qplatformtheme.h,2.5,122
20978,qtbase/src/widgets/util/qsystemtrayicon_win.cpp,5,392
20978,qtbase/src/plugins/platforms/cocoa/qcocoahelpers.h,3,43
20978,qtbase/src/gui/kernel/qplatformsystemtrayicon.h,47.5,34
20978,qtbase/src/widgets/util/qsystemtrayicon_p.h,4,53
20978,qtbase/src/widgets/util/qsystemtrayicon_wince.cpp,5,197
20978,qtbase/src/widgets/util/qsystemtrayicon.cpp,6.5,307
