BUGID,FNAME,CHURN,LOC
10032,qtbase/src/plugins/platforms/windows/qwindowskeymapper.cpp,23.5,839
10032,qtbase/src/plugins/platforms/windows/qtwindowsglobal.h,2.5,152
10032,qtbase/src/plugins/platforms/windows/qwindowscontext.cpp,0.5,646
10032,qtbase/src/corelib/kernel/qcoreapplication_win.cpp,2.5,85
34784,qtbase/src/plugins/platformthemes/gtk2/qgtk2theme.cpp,6,47
33487,qtbase/src/corelib/tools/qdatetime.cpp,14.5,2872
33487,qtbase/tests/auto/corelib/tools/qdatetime/tst_qdatetime.cpp,10.5,1472
33487,qtbase/tests/auto/corelib/kernel/qvariant/tst_qvariant.cpp,2,2607
33487,qtbase/tests/auto/corelib/tools/qtime/tst_qtime.cpp,8,522
34416,qtbase/src/plugins/platforms/android/src/androidjnimenu.cpp,5,291
32432,qtbase/tests/auto/corelib/tools/qeasingcurve/tst_qeasingcurve.cpp,1.5,548
32343,qtbase/src/widgets/kernel/qwidget_qpa.cpp,4,785
32325,qtbase/tests/auto/widgets/itemviews/qheaderview/tst_qheaderview.cpp,4,2084
32325,qtbase/src/widgets/itemviews/qheaderview_p.h,7,234
32325,qtbase/src/widgets/itemviews/qheaderview.cpp,4.5,2198
31602,qtbase/src/widgets/styles/qstylesheetstyle.cpp,15,4952
34208,qtbase/src/plugins/platforms/eglfs/qeglfsintegration.cpp,23.5,130
20691,qtbase/tests/auto/widgets/widgets/qspinbox/tst_qspinbox.cpp,8.5,803
20691,qtbase/src/widgets/widgets/qspinbox.cpp,1,548
30198,qtbase/src/winmain/qtmain_winrt.cpp,75,75
33033,qtbase/src/gui/kernel/qsessionmanager.cpp,1.5,101
33033,qtbase/src/plugins/platforms/xcb/qxcbintegration.cpp,5.5,136
33033,qtbase/src/gui/kernel/qplatformsessionmanager.h,7.5,7.5
33033,qtbase/src/gui/kernel/qplatformsessionmanager.cpp,11.5,11.5
33033,qtbase/src/plugins/platforms/xcb/qxcbsessionmanager.cpp,256,256
33033,qtbase/src/plugins/platforms/xcb/qxcbintegration.h,2,41
33033,qtbase/src/plugins/platforms/xcb/qxcbsessionmanager.h,44,44
33033,qtbase/src/gui/kernel/qguiapplication.h,1.5,80
33033,qtbase/src/gui/kernel/qguiapplication.cpp,1,1693
32671,qtbase/src/dbus/qdbusmetaobject.cpp,6,454
33610,qtbase/src/widgets/styles/qcommonstyle.cpp,1,5189
31672,qtbase/src/widgets/kernel/qwidget_qpa.cpp,4,785
33460,qtbase/src/plugins/platforms/windows/qwindowsmousehandler.cpp,3,291
33079,qtbase/src/plugins/platforms/windows/qwindowsintegration.cpp,1,340
33079,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,7,1465
31919,qtbase/src/corelib/thread/qthreadpool.cpp,10,288
33030,qtbase/src/widgets/styles/qwindowsstyle.cpp,3,1784
35120,qtbase/src/widgets/widgets/qcombobox.cpp,1,1899
29462,qtbase/src/gui/kernel/qplatformdialoghelper.h,40.5,197
29462,qtbase/src/widgets/widgets/qmenu.cpp,4,2113
29462,qtbase/src/gui/kernel/qplatformtheme.h,1.5,211
29462,qtbase/src/widgets/dialogs/qmessagebox.h,1,202
29462,qtbase/src/gui/kernel/qplatformdialoghelper.cpp,58.5,394
32979,qtbase/src/corelib/io/qprocess_unix.cpp,20,811
34131,qtbase/src/corelib/kernel/qobject.cpp,3.5,1999
32972,qtbase/src/plugins/platforminputcontexts/compose/generator/qtablegenerator.cpp,1.5,233
35186,qtbase/src/sql/drivers/sqlite/qsql_sqlite.cpp,14,610
28404,qtbase/src/gui/text/qtextdocument.cpp,11.5,1688
28404,qtbase/tests/auto/gui/text/qtextdocument/tst_qtextdocument.cpp,10,2219
32549,qtbase/src/network/ssl/qsslsocket_openssl.cpp,1,759
25694,qtbase/src/corelib/doc/snippets/qloggingcategory/main.cpp,56.5,56.5
25694,qtbase/tests/auto/corelib/io/qloggingcategory/tst_qloggingcategory.cpp,409,409
25694,qtbase/src/corelib/io/qloggingcategory.h,69,69
25694,qtbase/src/corelib/io/qloggingregistry_p.h,67.5,67.5
25694,qtbase/src/corelib/global/qlogging.cpp,5.5,516
25694,qtbase/src/corelib/io/qloggingregistry.cpp,156,156
25694,qtbase/src/corelib/io/qloggingcategory.cpp,176,176
25694,qtbase/src/corelib/io/qloggingcategory_p.h,33,33
25694,qtbase/tests/auto/corelib/io/qnodebug/tst_qnodebug.cpp,2.5,20
30628,qtbase/tests/auto/corelib/tools/qcommandlineparser/testhelper/qcommandlineparser_test_helper.cpp,8,8
30628,qtbase/src/corelib/kernel/qcorecmdlineargs_p.h,9,9
30628,qtbase/tests/auto/corelib/tools/qcommandlineparser/tst_qcommandlineparser.cpp,22.5,22.5
31821,qtbase/src/corelib/kernel/qmetaobject.cpp,4,1695
31821,qtbase/src/corelib/kernel/qmetaobject.h,1,187
31995,qtbase/tests/auto/gui/kernel/qwindow/tst_qwindow.cpp,1,858
28513,qtbase/src/corelib/kernel/qeventdispatcher_win.cpp,7.5,664
32145,qtbase/qmake/library/qmakeglobals.cpp,1.5,196
33780,qtbase/tools/configure/configureapp.cpp,3.5,3488
32228,qtbase/src/widgets/widgets/qmdisubwindow.cpp,1,2322
32535,qtbase/tests/auto/widgets/util/qundogroup/tst_qundogroup.cpp,4.5,447
26161,qtbase/src/corelib/io/qdatastream.h,1,308
26161,qtbase/src/corelib/tools/qdatetime.cpp,228.5,2872
26161,qtbase/src/corelib/tools/qdatetime_p.h,10,169
26161,qtbase/tests/auto/corelib/tools/qdatetime/tst_qdatetime.cpp,174.5,1472
26161,qtbase/tests/auto/corelib/io/qdatastream/tst_qdatastream.cpp,1.5,2430
26161,qtbase/src/corelib/io/qdatastream.cpp,2.5,412
26161,qtbase/src/corelib/tools/qdatetime.h,8,172
17834,qtbase/tests/auto/corelib/global/qflags/tst_qflags.cpp,1,66
34276,qtbase/tests/manual/dialogs/filedialogpanel.cpp,19.5,326
34276,qtbase/tests/manual/dialogs/main.cpp,2,27
34276,qtbase/tests/manual/dialogs/utils.cpp,42.5,42.5
34276,qtbase/tests/manual/dialogs/printdialogpanel.cpp,208.5,208.5
34276,qtbase/tests/auto/printsupport/kernel/qprinter/tst_qprinter.cpp,39.5,845
34276,qtbase/src/printsupport/kernel/qprintengine_win.cpp,64.5,1536
34276,qtbase/tests/manual/dialogs/printdialogpanel.h,47.5,47.5
34276,qtbase/tests/manual/dialogs/utils.h,44,44
21087,qtbase/src/printsupport/kernel/qprinterinfo.cpp,14.5,102
21087,qtbase/src/printsupport/kernel/qprinterinfo_p.h,6.5,32
21087,qtbase/tests/auto/printsupport/kernel/qprinterinfo/tst_qprinterinfo.cpp,4.5,121
34746,qtbase/src/plugins/platforms/android/src/androidjnimenu.cpp,1,291
35622,qtbase/src/gui/image/qimage.h,1.5,157
34506,qtbase/src/tools/qdoc/main.cpp,1,398
34506,qtbase/src/tools/qdoc/qdocdatabase.h,1,162
34506,qtbase/src/tools/qdoc/qdocdatabase.cpp,2,735
27973,qtbase/src/dbus/qdbusintegrator.cpp,3,1806
34170,qtbase/src/plugins/platforms/windows/qtwindowsglobal.h,1.5,152
32507,qtbase/src/testlib/qbenchmarkperfevents.cpp,5,0
35396,qtbase/tests/manual/dialogs/filedialogpanel.cpp,2.5,326
35396,qtbase/tests/manual/dialogs/filedialogpanel.h,0.5,51
29261,qtbase/src/sql/drivers/ibase/qsql_ibase.cpp,1,1530
34464,qtbase/src/plugins/platforms/android/src/qandroidassetsfileenginehandler.h,4,10
34464,qtbase/src/plugins/platforms/android/src/qandroidassetsfileenginehandler.cpp,36.5,207
33533,qtbase/src/plugins/platforms/cocoa/qcocoadrag.h,0.5,30
33039,qtbase/tests/auto/widgets/dialogs/qfiledialog/tst_qfiledialog.cpp,8.5,975
33039,qtbase/src/widgets/dialogs/qfiledialog_p.h,3,230
33039,qtbase/src/plugins/platforms/windows/qwindowsdialoghelpers.cpp,2,1174
33039,qtbase/src/widgets/dialogs/qfiledialog.cpp,133,1911
32045,qtbase/src/plugins/platforms/xcb/qxcbclipboard.h,1.5,40
32045,qtbase/src/plugins/platforms/xcb/qxcbclipboard.cpp,7.5,645
33046,qtbase/src/tools/qdoc/config.cpp,15,764
33046,qtbase/src/tools/qdoc/config.h,1,87
33046,qtbase/src/tools/qdoc/doc.cpp,7,2932
33046,qtbase/src/tools/qdoc/doc.h,1,124
32685,qtbase/src/plugins/platforms/android/src/qandroidplatformintegration.cpp,0.5,132
32685,qtbase/src/gui/kernel/qplatformintegration.cpp,1,128
32685,qtbase/src/widgets/kernel/qwidget.cpp,3.5,5092
32685,qtbase/src/gui/kernel/qplatformintegration.h,1.5,76
28126,qtbase/src/widgets/kernel/qgesturemanager.cpp,3,521
28126,qtbase/src/widgets/kernel/qgesture_p.h,17.5,125
28126,qtbase/src/gui/kernel/qwindowsysteminterface.cpp,14.5,510
28126,qtbase/src/gui/kernel/qevent.h,14,632
28126,qtbase/src/widgets/kernel/qmacgesturerecognizer.cpp,137.5,137.5
28126,qtbase/src/gui/kernel/qguiapplication_p.h,0.5,160
28126,qtbase/src/widgets/kernel/qmacgesturerecognizer_p.h,51,51
28126,qtbase/src/widgets/kernel/qwidgetwindow_qpa_p.h,1.5,45
28126,qtbase/src/corelib/global/qnamespace.h,6,1311
28126,qtbase/src/widgets/kernel/qwidgetwindow.cpp,13.5,568
28126,qtbase/src/corelib/kernel/qcoreevent.h,1,250
28126,qtbase/src/gui/kernel/qwindowsysteminterface.h,4.5,103
28126,qtbase/src/gui/kernel/qevent.cpp,57.5,1017
28126,qtbase/src/gui/kernel/qwindowsysteminterface_p.h,8,359
28126,qtbase/src/gui/kernel/qguiapplication.cpp,6.5,1693
27809,qtbase/src/dbus/qdbuspendingcall_p.h,1.5,51
27809,qtbase/src/dbus/qdbusintegrator.cpp,56,1806
27809,qtbase/src/dbus/qdbuspendingcall.cpp,3,198
27809,qtbase/src/dbus/qdbusconnection.cpp,1.5,479
27809,qtbase/src/dbus/qdbusconnection_p.h,2.5,221
34748,qtbase/src/plugins/platforms/xcb/qxcbconnection.cpp,11,1083
32655,qtbase/tests/auto/corelib/io/qsettings/tst_qsettings.cpp,28.5,1696
34007,qtbase/src/widgets/kernel/qwidgetwindow.cpp,3,568
34007,qtbase/src/gui/kernel/qwindow.cpp,1,1030
34007,qtbase/src/widgets/kernel/qwidgetwindow_qpa_p.h,0.5,45
31932,qtbase/src/dbus/qdbusabstractadaptor.cpp,5.5,248
33032,qtbase/src/plugins/platforms/windows/qwindowssessionmanager.h,45,45
33032,qtbase/src/plugins/platforms/windows/qwindowsguieventdispatcher.cpp,2.5,120
33032,qtbase/src/plugins/platforms/windows/qwindowsintegration.h,2.5,39
33032,qtbase/src/plugins/platforms/windows/qwindowssessionmanager.cpp,56,56
33032,qtbase/src/plugins/platforms/windows/qtwindowsglobal.h,4.5,152
33032,qtbase/src/plugins/platforms/windows/qwindowscontext.cpp,35,646
33032,qtbase/src/corelib/kernel/qcoreapplication_win.cpp,9.5,85
33032,qtbase/src/plugins/platforms/windows/qwindowsintegration.cpp,7.5,340
35348,qtbase/src/plugins/platforms/ios/qiosintegration.h,1,25
32990,qtbase/src/tools/qdoc/htmlgenerator.cpp,8.5,3746
33794,qtbase/qmake/generators/makefile.cpp,8,2938
33794,qtbase/qmake/main.cpp,64,119
33794,qtbase/qmake/generators/win32/winmakefile.cpp,1,765
33294,qtbase/src/platformsupport/fbconvenience/qfbwindow_p.h,1.5,26
33294,qtbase/src/platformsupport/fbconvenience/qfbwindow.cpp,10,55
34159,qtbase/src/widgets/dialogs/qfilesystemmodel.cpp,1,1148
34159,qtbase/tests/auto/widgets/dialogs/qfilesystemmodel/tst_qfilesystemmodel.cpp,10,662
33496,qtbase/src/gui/kernel/qplatformtheme.cpp,2,147
33089,qtbase/src/widgets/itemviews/qlistview.cpp,4,2257
32314,qtbase/src/corelib/io/qfilesystemengine_win.cpp,8.5,894
32654,qtbase/tests/auto/gui/text/qrawfont/tst_qrawfont.cpp,4,696
19352,qtbase/qmake/generators/makefile.cpp,16,2938
32002,qtbase/src/plugins/platforms/android/src/androidjnimenu.cpp,13,291
32002,qtbase/src/android/jar/src/org/qtproject/qt5/android/QtActivityDelegate.java,32,649
32002,qtbase/src/android/java/src/org/qtproject/qt5/android/bindings/QtActivity.java,7.5,1119
32002,qtbase/src/plugins/platforms/android/src/opengl/qandroidopenglplatformscreen.cpp,1,1
32002,qtbase/src/plugins/platforms/android/src/qandroidplatformmenubar.cpp,1,53
33981,qtbase/tests/auto/gui/kernel/qguivariant/test/tst_qguivariant.cpp,21,469
33981,qtbase/src/corelib/kernel/qvariant.cpp,3.5,1484
34503,qtbase/src/plugins/platforms/windows/qwindowscontext.cpp,5,646
34503,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,1.5,1465
33684,qtbase/src/tools/qdoc/generator.cpp,3,1531
32642,qtbase/tests/auto/other/exceptionsafety_objects/3rdparty/memcheck.h,159.5,33
32642,qtbase/tests/auto/other/exceptionsafety_objects/oomsimulator.h,146.5,129
32642,qtbase/tests/auto/other/exceptionsafety_objects/tst_exceptionsafety_objects.cpp,401.5,582
32642,qtbase/tests/auto/other/exceptionsafety/tst_exceptionsafety.cpp,423,487
32642,qtbase/tests/auto/other/exceptionsafety_objects/3rdparty/valgrind.h,1962,57
32146,qtbase/src/plugins/platforms/eglfs/qeglfsbackingstore.cpp,2,130
30943,qtbase/tests/auto/corelib/io/qfilesystemwatcher/tst_qfilesystemwatcher.cpp,3.5,328
34142,qtbase/src/3rdparty/xcb/include/xcb/xkb.h,2,4770
31498,qtbase/tests/auto/widgets/styles/qmacstyle/tst_qmacstyle.cpp,6,246
23062,qtbase/tests/auto/gui/text/qfontdatabase/tst_qfontdatabase.cpp,3,135
23062,qtbase/src/platformsupport/fontdatabases/mac/qcoretextfontdatabase_p.h,10,20
32130,qtbase/src/network/ssl/qsslsocket_openssl_symbols.cpp,3,373
26430,qtbase/src/printsupport/kernel/qprinter.cpp,85.5,665
26430,qtbase/src/printsupport/kernel/qprinter_p.h,14,43
26430,qtbase/tests/auto/printsupport/kernel/qprinter/tst_qprinter.cpp,7.5,845
32461,qtbase/src/plugins/platforminputcontexts/compose/generator/qtablegenerator.cpp,32,233
32461,qtbase/src/plugins/platforminputcontexts/compose/generator/qtablegenerator.h,0.5,63
33973,qtbase/tests/auto/widgets/widgets/qcombobox/tst_qcombobox.cpp,10,2109
30566,qtbase/tests/auto/widgets/kernel/qwidget/tst_qwidget.cpp,89.5,7178
31146,qtbase/src/widgets/widgets/qcombobox_p.h,2,284
31146,qtbase/tests/auto/widgets/widgets/qcombobox/tst_qcombobox.cpp,17.5,2109
31146,qtbase/src/widgets/widgets/qcombobox.h,2,170
31146,qtbase/src/widgets/widgets/qcombobox.cpp,15.5,1899
35109,qtbase/src/plugins/platforms/cocoa/qnsview.h,1,64
35109,qtbase/src/plugins/platforms/cocoa/qnswindowdelegate.h,0.5,11
33911,qtbase/src/network/kernel/qnetworkinterface_unix.cpp,6,93
34694,qtbase/src/corelib/tools/qbytearray.cpp,1,1490
32706,qtbase/tests/auto/gui/kernel/qwindow/tst_qwindow.cpp,10,858
34700,qtbase/src/plugins/platforms/cocoa/qprintengine_mac_p.h,0.5,74
19036,qtbase/src/widgets/graphicsview/qgraphicssceneindex.cpp,1,341
19036,qtbase/tests/auto/widgets/graphicsview/qgraphicssceneindex/tst_qgraphicssceneindex.cpp,26,207
32326,qtbase/qmake/generators/unix/unixmake.cpp,1,789
32326,qtbase/qmake/generators/win32/winmakefile.cpp,5,765
32537,qtbase/src/plugins/platforms/android/src/qandroidplatformintegration.cpp,0.5,132
34782,qtbase/src/plugins/platforms/xcb/qglxintegration.cpp,4,264
33814,qtbase/src/tools/qdoc/node.cpp,3.5,1894
33814,qtbase/src/tools/qdoc/cppcodemarker.cpp,4,1138
33814,qtbase/src/tools/qdoc/ditaxmlgenerator.cpp,1.5,4968
33814,qtbase/src/tools/qdoc/qmlvisitor.cpp,0.5,423
33814,qtbase/src/tools/qdoc/qdocindexfiles.cpp,24,994
33814,qtbase/src/tools/qdoc/htmlgenerator.cpp,4,3746
33814,qtbase/src/tools/qdoc/node.h,1,825
31819,qtbase/src/plugins/platforms/cocoa/qcocoacolordialoghelper.h,4.5,19
33012,qtbase/src/plugins/platforms/cocoa/qcocoaintegration.h,2,71
33135,qtbase/src/plugins/platforms/android/src/qandroidplatformintegration.h,2,60
33135,qtbase/src/plugins/platforms/android/src/opengl/qandroidopenglplatformwindow.h,1.5,25
33135,qtbase/src/plugins/platforms/android/src/raster/qandroidplatformwindow.cpp,18.5,10
33135,qtbase/src/widgets/kernel/qwidget.cpp,1,5092
33135,qtbase/src/gui/kernel/qplatformintegration.h,1.5,76
33135,qtbase/src/plugins/platforms/eglfs/qeglfsscreen.h,0.5,20
33135,qtbase/src/plugins/platforms/android/src/androidjnimain.h,2.5,52
33135,qtbase/src/gui/kernel/qwindow.cpp,1,1030
33135,qtbase/src/plugins/platforms/eglfs/qeglfsintegration.cpp,3.5,130
33135,qtbase/src/gui/kernel/qplatformintegration.cpp,1,128
33135,qtbase/src/plugins/platforms/eglfs/qeglfsintegration.h,1.5,29
33135,qtbase/src/plugins/platforms/android/src/opengl/qandroidopenglplatformscreen.cpp,29.5,29.5
33135,qtbase/src/plugins/platforms/android/src/raster/qandroidplatformscreen.cpp,3.5,27
33135,qtbase/src/plugins/platforms/android/src/raster/qandroidplatformwindow.h,2.5,9
33135,qtbase/src/plugins/platforms/android/src/qandroidplatformintegration.cpp,7,132
33135,qtbase/src/plugins/platforms/android/src/opengl/qandroidopenglplatformscreen.h,30,30
33135,qtbase/src/plugins/platforms/android/src/androidjnimain.cpp,17,469
33135,qtbase/src/plugins/platforms/eglfs/qeglfsscreen.cpp,8.5,38
33135,qtbase/src/plugins/platforms/android/src/opengl/qandroidopenglplatformwindow.cpp,13.5,68
32079,qtbase/tests/auto/android/src/org/qtproject/qt5/android/QtActivity.java,5,243
32079,qtbase/tests/auto/android/src/org/qtproject/qt5/android/QtNative.java,6.5,367
32079,qtbase/src/testlib/qabstracttestlogger.cpp,5,76
33653,qtbase/src/gui/kernel/qplatformwindow.cpp,1.5,210
32500,qtbase/tests/auto/corelib/codecs/qtextcodec/tst_qtextcodec.cpp,24,1769
32500,qtbase/src/corelib/codecs/qtextcodec.cpp,4,393
32044,qtbase/src/corelib/global/qlogging.cpp,22.5,516
32044,qtbase/src/corelib/kernel/qcoreapplication_win.cpp,1,85
34477,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,1,1465
31877,qtbase/qmake/library/qmakeevaluator.cpp,6.5,1465
31572,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.cpp,17.5,776
31572,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.h,1.5,39
32720,qtbase/src/corelib/kernel/qmetaobjectbuilder.cpp,26,1560
32720,qtbase/src/corelib/kernel/qmetaobjectbuilder_p.h,2.5,212
32720,qtbase/tests/auto/corelib/kernel/qmetaobjectbuilder/tst_qmetaobjectbuilder.cpp,8,1273
32720,qtbase/src/dbus/qdbusmetaobject.cpp,1.5,454
28832,qtbase/src/gui/text/qtextlayout.cpp,1.5,1714
33105,qtbase/examples/widgets/richtext/textedit/textedit.cpp,2.5,561
30046,qtbase/src/corelib/io/qfilesystemengine_win.cpp,1.5,894
33769,qtbase/tests/auto/corelib/io/qsavefile/tst_qsavefile.cpp,34.5,156
16,qtbase/src/opengl/qgl.cpp,4,2149
34868,qtbase/src/plugins/platforms/android/src/androidjnimain.cpp,1.5,469
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part7/main.cpp,26,7
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part1/addressbook.cpp,33.5,15
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part6/main.cpp,26,7
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part7/addressbook.cpp,223,314
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part5/finddialog.cpp,43,33
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part6/addressbook.cpp,196.5,268
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part5/addressbook.h,51,39
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part1/addressbook.h,33,14
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part3/main.cpp,26,7
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part3/addressbook.cpp,107.5,130
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part7/addressbook.h,52.5,45
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part3/addressbook.h,43,29
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part5/addressbook.cpp,156,207
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part5/main.cpp,26,7
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part4/addressbook.cpp,144,185
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part2/addressbook.cpp,78.5,83
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part7/finddialog.cpp,41,33
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part1/main.cpp,27,7
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part2/main.cpp,27,7
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part2/addressbook.h,42,25
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part6/finddialog.h,34,17
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part6/addressbook.h,51.5,43
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part6/finddialog.cpp,41,33
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part4/addressbook.h,49.5,36
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part7/finddialog.h,34,17
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part4/main.cpp,26,7
28535,qtbase/examples/widgets/tutorials/addressbook-fr/part5/finddialog.h,34,17
32911,qtbase/src/network/access/qhttpnetworkconnection.cpp,1,861
32861,qtbase/src/gui/text/qdistancefield.cpp,135,668
32861,qtbase/src/gui/text/qdistancefield_p.h,32.5,6
31660,qtbase/src/corelib/io/qurl.cpp,176,1557
31660,qtbase/src/corelib/io/qurlrecode.cpp,39,494
31660,qtbase/tests/auto/corelib/io/qurl/tst_qurl.cpp,83,2820
31660,qtbase/src/corelib/io/qurlquery.cpp,20.5,301
33211,qtbase/src/corelib/io/qfilesystemwatcher_inotify.cpp,10.5,146
33211,qtbase/src/corelib/io/qfilesystemwatcher_inotify_p.h,2.5,19
33211,qtbase/tests/auto/corelib/io/qfilesystemwatcher/tst_qfilesystemwatcher.cpp,40.5,328
32955,qtbase/src/android/jar/src/org/qtproject/qt5/android/QtInputConnection.java,3.5,171
32955,qtbase/src/plugins/platforms/android/src/qandroidinputcontext.cpp,56,477
32955,qtbase/src/plugins/platforms/android/src/qandroidinputcontext.h,1,69
31689,qtbase/src/platformsupport/fontdatabases/fontconfig/qfontconfigdatabase.cpp,2.5,692
31689,qtbase/tests/auto/gui/text/qfontdatabase/tst_qfontdatabase.cpp,9.5,135
31689,qtbase/src/gui/text/qplatformfontdatabase.cpp,2,285
31689,qtbase/src/gui/text/qfontdatabase_qpa.cpp,5.5,299
31689,qtbase/src/plugins/platforms/windows/qwindowsfontdatabase.cpp,4.5,1394
6731,qtbase/examples/widgets/dialogs/standarddialogs/dialog.cpp,2,361
6731,qtbase/src/widgets/dialogs/qmessagebox.cpp,4.5,1037
33274,qtbase/src/gui/opengl/qopengltexture.h,244,244
33274,qtbase/src/gui/kernel/qopenglcontext.h,4.5,119
33274,qtbase/src/gui/opengl/qopenglpixeltransferoptions.cpp,86,86
33274,qtbase/src/gui/opengl/qopengltexturehelper_p.h,539,539
33274,qtbase/src/gui/opengl/qopengltexturehelper.cpp,109.5,109.5
33274,qtbase/src/gui/kernel/qopenglcontext.cpp,14,569
33274,qtbase/src/gui/kernel/qopenglcontext_p.h,1.5,146
33274,qtbase/src/gui/opengl/qopengltexture.cpp,1486,1486
33274,qtbase/src/gui/opengl/qopengltexture_p.h,82,82
33274,qtbase/src/gui/opengl/qopenglpixeltransferoptions.h,47.5,47.5
33768,qtbase/src/plugins/platforms/eglfs/qeglfsintegration.cpp,12,130
33768,qtbase/src/plugins/platforms/xcb/qxcbintegration.cpp,4,136
33768,qtbase/src/gui/kernel/qplatformintegration.cpp,6,128
33768,qtbase/src/plugins/platforms/eglfs/qeglfsintegration.h,1.5,29
33768,qtbase/src/gui/kernel/qplatformintegration.h,0.5,76
33768,qtbase/src/gui/kernel/qguiapplication_p.h,0.5,160
33768,qtbase/src/corelib/kernel/qcoreapplication_p.h,0.5,56
33768,qtbase/src/corelib/kernel/qcoreapplication.cpp,2.5,956
33768,qtbase/src/plugins/platforms/xcb/qxcbintegration.h,0.5,41
33768,qtbase/src/gui/kernel/qguiapplication.cpp,4,1693
33523,qtbase/src/widgets/kernel/qwidget_p.h,0.5,494
33523,qtbase/src/widgets/kernel/qwidget.cpp,5,5092
26503,qtbase/src/widgets/styles/qwindowsvistastyle.cpp,23,2106
34300,qtbase/src/corelib/io/qdir.cpp,3.5,876
32121,qtbase/src/plugins/platforms/windows/qwindowswindow.h,12.5,231
32121,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,6.5,1465
31341,qtbase/src/corelib/io/qfilesystemwatcher_win_p.h,10,66
31341,qtbase/tests/auto/corelib/io/qfilesystemwatcher/tst_qfilesystemwatcher.cpp,10.5,328
31341,qtbase/src/corelib/io/qfilesystemwatcher_win.cpp,21.5,307
31975,qtbase/qmake/generators/win32/msvc_objectmodel.cpp,1,2618
7232,qtbase/src/widgets/itemviews/qtreeview.cpp,4,2612
7232,qtbase/src/widgets/itemviews/qlistview.cpp,6,2257
7232,qtbase/tests/auto/widgets/itemviews/qtableview/tst_qtableview.cpp,2,3275
7232,qtbase/src/widgets/itemviews/qtableview.cpp,4,2109
32177,qtbase/src/widgets/kernel/qapplication_qpa.cpp,1,311
34581,qtbase/src/tools/qdoc/generator.cpp,3,1531
34667,qtbase/src/widgets/itemviews/qabstractitemview.cpp,4.5,2482
34667,qtbase/src/widgets/widgets/qscrollarea.h,1.5,32
34667,qtbase/src/widgets/itemviews/qlistview.h,1,101
34667,qtbase/src/widgets/itemviews/qabstractitemview.h,1,240
34667,qtbase/src/widgets/itemviews/qlistview.cpp,5,2257
34667,qtbase/src/widgets/itemviews/qtableview.h,2,106
34667,qtbase/src/widgets/itemviews/qtreeview.h,2,137
34002,qtbase/src/tools/qdoc/config.cpp,1,764
34492,qtbase/src/plugins/platforms/xcb/qglxintegration.cpp,11,264
33268,qtbase/src/corelib/animation/qvariantanimation.cpp,1.5,299
33520,qtbase/src/widgets/kernel/qwidgetwindow.cpp,2,568
33520,qtbase/tests/auto/widgets/kernel/qwidget_window/tst_qwidget_window.cpp,14,394
33520,qtbase/src/widgets/kernel/qwidget_qpa.cpp,1,785
33520,qtbase/tests/auto/widgets/kernel/qwidget/tst_qwidget.cpp,2,7178
34908,qtbase/src/gui/text/qfontdatabase.cpp,7.5,1447
34908,qtbase/src/gui/text/qfontdatabase_qpa.cpp,15,299
33972,qtbase/tests/auto/widgets/widgets/qmenu/tst_qmenu.cpp,32.5,707
33025,qtbase/src/plugins/platforms/windows/qwindowsbackingstore.cpp,2,113
33025,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,1.5,1465
35091,qtbase/src/plugins/platforms/cocoa/qcocoawindow.h,2,103
34042,qtbase/tests/auto/widgets/kernel/qapplication/tst_qapplication.cpp,29,1616
34042,qtbase/src/widgets/kernel/qapplication.cpp,5,2200
35005,qtbase/src/plugins/platforms/windows/qwindowskeymapper.cpp,4,839
32631,qtbase/src/gui/kernel/qplatformtheme.cpp,2.5,147
